date,novillo_ars_kg,log_price,log_return
2005-07-01,7.964046817318669,2.0749372648032884,-0.0007472279988354202
2005-08-01,7.956312740764346,2.0739656690130652,-0.000971595790223212
2005-09-01,7.948510024563558,2.0729844928073455,-0.0009811762057196916
2005-10-01,7.942359708246186,2.0722104235804393,-0.0007740692269062599
2005-11-01,7.938966692619295,2.071783127321566,-0.0004272962588731666
2005-12-01,7.94,2.0719132752590443,0.00013014793747823106
2006-01-01,7.946949892640033,2.0727881937462724,0.0008749184872280935
2006-02-01,7.96095191173697,2.0745485796079777,0.0017603858617052381
2006-03-01,7.980488162351553,2.0769995828177237,0.0024510032097460055
2006-04-01,8.010661490595977,2.0807733407660995,0.0037737579483758665
2006-05-01,8.049316883763634,2.0855872286699326,0.004813887903833081
2006-06-01,8.1,2.0918640616783932,0.006276833008460603
2006-07-01,8.159598039366266,2.099194907881123,0.007330846202729724
2006-08-01,8.228940376500121,2.107657255063255,0.008462347182132124
2006-09-01,8.302108563715015,2.116509526359971,0.008852271296715841
2006-10-01,8.372694476362934,2.124975753408447,0.008466227048475883
2006-11-01,8.441410288320032,2.133149390421438,0.008173637012991009
2006-12-01,8.5,2.1400661634962708,0.00691677307483296
2007-01-01,8.549495544472364,2.145872280561555,0.005806117065284333
2007-02-01,8.589282985744196,2.1505152617025263,0.00464298114097117
2007-03-01,8.619049931231228,2.1539748618067636,0.0034596001042372926
2007-04-01,8.647582188183815,2.157279766055061,0.0033049042482975466
2007-05-01,8.673149357984338,2.1602319725830177,0.00295220652795658
2007-06-01,8.7,2.163323025660538,0.0030910530775201117
2007-07-01,8.729686603963916,2.166729470463025,0.0034064448024873073
2007-08-01,8.77126891190858,2.1714814837067147,0.004752013243689568
2007-09-01,8.832085590102738,2.1783911803961544,0.006909696689439748
2007-10-01,8.917013465542821,2.187961077249485,0.00956989685333065
2007-11-01,9.039732384547495,2.201629570486634,0.013668493237148915
2007-12-01,9.2,2.2192034840549946,0.017573913568360577
2008-01-01,9.41117126733178,2.241897416343698,0.022693932288703422
2008-02-01,9.650150234727262,2.266973483595228,0.02507606725153
2008-03-01,9.877760926163145,2.290285859169454,0.023312375574226163
2008-04-01,10.102816255392456,2.3128142221469257,0.022528362977471517
2008-05-01,10.280680185374997,2.3302664237306625,0.017452201583736837
2008-06-01,10.4,2.341805806147327,0.011539382416664523
2008-07-01,10.43793428928507,2.3454466978656203,0.003640891718293293
2008-08-01,10.411577578623596,2.342918415681533,-0.002528282184087516
2008-09-01,10.341328358280293,2.336148328747777,-0.006770086933755692
2008-10-01,10.253202994368849,2.327590144025941,-0.008558184721835893
2008-11-01,10.163697372907258,2.318822290605684,-0.008767853420257321
2008-12-01,10.1,2.312535423847214,-0.006286866758470122
2009-01-01,10.074787242398738,2.3100359902299936,-0.0024994336172201592
2009-02-01,10.08643474734853,2.311191426765689,0.0011554365356953866
2009-03-01,10.120565920889753,2.3145695833323336,0.003378156566644641
2009-04-01,10.175558464506494,2.3199886157690646,0.0054190324367309195
2009-05-01,10.2371492575224,2.326023188032809,0.0060345722637444865
2009-06-01,10.3,2.33214389523559,0.006120707202780906
2009-07-01,10.354514158824408,2.3374225752364013,0.005278680000811331
2009-08-01,10.413564873982288,2.3431092710736863,0.005686695837284983
2009-09-01,10.488693559369342,2.350297873124081,0.007188602050394621
2009-10-01,10.58938378253562,2.3598519693023143,0.00955409617823344
2009-11-01,10.735447455448256,2.373551112385529,0.013699143083214516
2009-12-01,10.93,2.391511302188447,0.017960189802918247
2010-01-01,11.194871212880635,2.4154557459988957,0.02394444381044858
2010-02-01,11.516807918211539,2.443807526438072,0.02835178043917619
2010-03-01,11.846674453437357,2.4720471913545237,0.0282396649164518
2010-04-01,12.244124918688147,2.5050462234721658,0.0329990321176421
2010-05-01,12.650098138586344,2.5376649731344516,0.03261874966228584
2010-06-01,13.08,2.5710843460290524,0.03341937289460084
2010-07-01,13.496288359491514,2.602414711308499,0.03133036527944677
2010-08-01,13.922285685192637,2.6334908429491386,0.03107613164063938
2010-09-01,14.341062806927791,2.6631269472736254,0.029636104324486823
2010-10-01,14.736614680523296,2.6903351914906666,0.027208244217041155
2010-11-01,15.132374994262333,2.716836488003663,0.026501296512996486
2010-12-01,15.5,2.740840023925201,0.02400353592153781
2011-01-01,15.86082456805789,2.7638522052750383,0.0230121813498374
2011-02-01,16.19811633791281,2.784894960040345,0.021042754765306704
2011-03-01,16.478847542526655,2.802077591364136,0.017182631323791053
2011-04-01,16.759086761131766,2.8189406043767318,0.01686301301259574
2011-05-01,16.99565406697238,2.832957668254672,0.014017063877940217
2011-06-01,17.2,2.8449093838194073,0.011951715564735288
2011-07-01,17.356838874561095,2.8539866001721563,0.009077216352749051
2011-08-01,17.48316610892813,2.861238481338833,0.0072518811666766325
2011-09-01,17.58209526905497,2.8668810699704985,0.005642588631665557
2011-10-01,17.660246646318544,2.8713161614609883,0.0044350914904898175
2011-11-01,17.73161376539889,2.8753491348611733,0.004032973400184936
2011-12-01,17.8,2.8791984572980396,0.0038493224368663093
2012-01-01,17.877858868868742,2.8835630125114875,0.004364555213447918
2012-02-01,17.967525765576248,2.88856600436952,0.005002991858032324
2012-03-01,18.065366760560124,2.8939966666664256,0.005430662296905808
2012-04-01,18.18837179286124,2.900782477411041,0.006785810744615262
2012-05-01,18.32892874623061,2.908480617494054,0.007698140083013172
2012-06-01,18.5,2.917770732084279,0.009290114590224885
2012-07-01,18.69203934546448,2.928097729772005,0.01032699768772627
2012-08-01,18.91104096906361,2.9397459297572364,0.011648199985231145
2012-09-01,19.141836401394993,2.951876327158726,0.012130397401489468
2012-10-01,19.367747663717992,2.9636091910357054,0.011732863876979582
2012-11-01,19.594878126245746,2.9752682119969247,0.01165902096121929
2012-12-01,19.8,2.9856819377004897,0.010413725703565024
2013-01-01,19.991526494534607,2.9953085085049946,0.009626570804504908
2013-02-01,20.171599433650783,3.0042756464747207,0.008967137969726036
2013-03-01,20.33519110200432,3.012352937003956,0.008077290529235448
2013-04-01,20.529302616213055,3.021853261443315,0.009500324439358998
2013-05-01,20.74197122639557,3.032159242952019,0.010305981508703876
2013-06-01,21.0,3.044522437723423,0.012363194771404018
2013-07-01,21.29658351311136,3.058546661404697,0.014024223681273984
2013-08-01,21.65213878742916,3.0751042388268592,0.01655757742216224
2013-09-01,22.05572375447883,3.0935721489096015,0.01846791008274229
2013-10-01,22.49024894494711,3.1130818350494507,0.01950968613984916
2013-11-01,22.982852081030945,3.1347483761655024,0.021666541116051707
2013-12-01,23.5,3.1570004211501135,0.022252044984611086
2014-01-01,24.072405200485758,3.1810661720410813,0.024065750890967852
2014-02-01,24.671956714888292,3.2056672429568884,0.0246010709158071
2014-03-01,25.22560628251978,3.227859600936755,0.022192357979866628
2014-04-01,25.839577963606775,3.2519073461032653,0.024047745166510204
2014-05-01,26.4224632722105,3.2742145298809273,0.022307183777662054
2014-06-01,27.0,3.295836866004329,0.02162233612340181
2014-07-01,27.52600027219602,3.3151310224460286,0.019294156441699517
2014-08-01,28.041807236644168,3.3336965121808895,0.01856548973486083
2014-09-01,28.539886070784185,3.351302620127064,0.017606107946174454
2014-10-01,29.0149710051546,3.367811938336699,0.016509318209635193
2014-11-01,29.509018826145322,3.384695939542225,0.016884001205526022
2014-12-01,30.0,3.4011973816621555,0.01650144211993032
2015-01-01,30.526956786023007,3.4186101223163887,0.01741274065423326
2015-02-01,31.064491438740365,3.4360654125057595,0.017455290189370753
2015-03-01,31.54805312146192,3.4515118793641073,0.01544646685834783
2015-04-01,32.069033370631715,3.4678908720169974,0.016378992652890112
2015-05-01,32.546708762802325,3.4826762502643236,0.014785378247326175
2015-06-01,33.0,3.4965075614664802,0.013831311202156638
2015-07-01,33.39552402640735,3.508421879816945,0.011914318350464637
2015-08-01,33.790689313686514,3.5201853004496564,0.011763420632711519
2015-09-01,34.21287173992553,3.5326019399248816,0.0124166394752252
2015-10-01,34.68598921433416,3.5463358363767847,0.01373389645190315
2015-11-01,35.281707153868766,3.5633646186829955,0.017028782306210744
2015-12-01,36.0,3.58351893845611,0.020154319773114437
2016-01-01,36.91140118886961,3.6085204786315606,0.025001540175450643
2016-02-01,37.94842433331767,3.636227983436007,0.027707504804446614
2016-03-01,38.975897362307116,3.6629434387277224,0.026715455291715262
2016-04-01,40.075281152636094,3.690759714132544,0.027816275404821678
2016-05-01,41.08159845709494,3.7155602951381836,0.024800581005639533
2016-06-01,42.0,3.7376696182833684,0.022109323145184767
2016-07-01,42.72734772390004,3.754839177144407,0.01716955886103877
2016-08-01,43.332437722116005,3.7689014936227188,0.014062316478311576
2016-09-01,43.826534403465615,3.780239442252933,0.01133794863021409
2016-10-01,44.23510839734371,3.789518781420506,0.009279339167572953
2016-11-01,44.622697517744676,3.7982426425276556,0.008723861107149844
2016-12-01,45.0,3.8066624897703196,0.00841984724266398
2017-01-01,45.42281799580792,3.8160145778133217,0.009352088043002027
2017-02-01,45.8838803080214,3.8261138638379317,0.010099286024610077
2017-03-01,46.33187936261609,3.8358302633072365,0.009716399469304804
2017-04-01,46.86135781312627,3.8471934086121866,0.011363145304950084
2017-05-01,47.405812374410765,3.8587448451160475,0.011551436503860923
2017-06-01,48.0,3.871201010907891,0.01245616579184361
2017-07-01,48.60377199595413,3.8837011409801843,0.012500130072293114
2017-08-01,49.25402490101351,3.8969910881573306,0.013289947177146377
2017-09-01,49.92727395917373,3.9105674257693543,0.013576337612023703
2017-10-01,50.597091098268706,3.9238940864644034,0.013326660695049064
2017-11-01,51.30440086573698,3.9377765353537133,0.013882448889309895
2017-12-01,52.0,3.9512437185814275,0.01346718322771423
2018-01-01,52.73022272378293,3.965188777386728,0.013945058805300281
2018-02-01,53.48667268730484,3.97943251422074,0.014243736834012033
2018-03-01,54.20769332278728,3.9928228415974716,0.013390327376731737
2018-04-01,55.06465375527282,4.00850801766965,0.01568517607217812
2018-05-01,55.969376411985074,4.024804691372291,0.016296673702640874
2018-06-01,57.0,4.04305126783455,0.01824657646225969
2018-07-01,58.08926964990476,4.061980959191796,0.018929691357246092
2018-08-01,59.2324440482054,4.081469433124963,0.01948847393316644
2018-09-01,60.29488582171453,4.099247287892838,0.017777854767874857
2018-10-01,61.152290701146335,4.113367321793723,0.014120033900885787
2018-11-01,61.76479276604853,4.123333505782768,0.009966183989044808
2018-12-01,62.0,4.127134385045092,0.00380087926232342
2019-01-01,61.82272396769286,4.1242709986205295,-0.0028633864245621865
2019-02-01,61.34964700212415,4.11658941730376,-0.007681581316769659
2019-03-01,60.81554443226966,4.107845421299829,-0.008743996003930832
2019-04-01,60.2692028126969,4.098821240473627,-0.009024180826202155
2019-05-01,59.947007555387984,4.093460964554433,-0.005360275919193747
2019-06-01,60.0,4.0943445622221,0.0008835976676673241
2019-07-01,60.61985736631734,4.104622518712295,0.010277956490194917
2019-08-01,62.18038528648062,4.130039600920202,0.025417082207906283
2019-09-01,65.04752956767165,4.175118226799562,0.04507862587936007
2019-10-01,69.42,4.24017501043364,0.06505678363407874
2019-11-01,76.31,4.334803991301542,0.09462898086790172
2019-12-01,83.88,4.429387206033719,0.09458321473217701
2020-01-01,84.44,4.43604122298012,0.006654016946400887
2020-02-01,89.18,4.49065679919933,0.054615576219210205
2020-03-01,92.26,4.524610678129674,0.03395387893034396
2020-04-01,88.53,4.483341477622957,-0.041269200506716786
2020-05-01,88.62,4.484357565771344,0.0010160881483862738
2020-06-01,90.84,4.5090997172373575,0.024742151466013773
2020-07-01,95.57,4.559858963278089,0.05075924604073112
2020-08-01,100.96,4.6147243987929025,0.05486543551481393
2020-09-01,100.0,4.605170185988092,-0.009554212804810724
2020-10-01,105.67,4.660321030452939,0.05515084446484764
2020-11-01,119.95,4.787074989285704,0.1267539588327642
2020-12-01,149.45,5.006961888729947,0.21988689944424333
2021-01-01,160.0,5.075173815233827,0.06821192650387964
2021-02-01,198.40116994892455,5.290291091753368,0.2151172765195417
2021-03-01,237.0,5.4680601411351315,0.1777690493817632
2021-04-01,248.4839150901605,5.515378115434333,0.047317974299201815
2021-05-01,236.65865673306783,5.466618836004649,-0.04875927942968428
2021-06-01,220.0,5.393627546352362,-0.07299128965228707
2021-07-01,214.35737889319302,5.367644616959025,-0.02598292939333735
2021-08-01,219.04546760578893,5.38927932290587,0.021634705946845578
2021-09-01,230.0,5.438079308923196,0.04879998601732538
2021-10-01,241.78682838439804,5.48805646351417,0.04997715459097485
2021-11-01,247.80608862918993,5.512646539632452,0.024590076118281345
2021-12-01,240.0,5.480638923341991,-0.03200761629046056
2022-01-01,223.84,5.410931510917171,-0.06970741242481981
2022-02-01,241.7047515375943,5.487716946339516,0.0767854354223445
2022-03-01,270.0,5.598421958998375,0.11070501265885913
2022-04-01,285.9951899542142,5.655974992336514,0.05755303333813888
2022-05-01,289.05888788992485,5.666630431680301,0.010655439343786988
2022-06-01,290.0,5.66988092298052,0.0032504913002187052
2022-07-01,296.13437210588404,5.6908133111326515,0.020932388152131942
2022-08-01,303.6598952685803,5.715908309556993,0.025094998424341597
2022-09-01,305.0,5.720311776607412,0.004403467050418719
2022-10-01,296.93587946265114,5.693516221429073,-0.02679555517833876
2022-11-01,290.700602406026,5.672293879822835,-0.02122234160623826
2022-12-01,301.73,5.709532577747883,0.03723869792504786
2023-01-01,336.51,5.818627866325242,0.10909528857735928
2023-02-01,370.2358816765032,5.914140320554572,0.09551245422932997
2023-03-01,400.0,5.991464547107982,0.07732422655340976
2023-04-01,439.6427029381871,6.085962358253375,0.09449781114539313
2023-05-01,487.80597639207434,6.189917737433038,0.1039553791796628
2023-06-01,550.0,6.309918278226516,0.12000054079347855
2023-07-01,624.1674694906382,6.43641871295577,0.12650043472925354
2023-08-01,716.24,6.574015306325901,0.13759659337013108
2023-09-01,831.8091299540756,6.723603003389564,0.14958769706366315
2023-10-01,1000.0,6.907755278982137,0.18415227559257286
2023-11-01,1238.4813097402805,7.12164115777015,0.21388587878801335
2023-12-01,1405.3,7.248006082106699,0.12636492433654922
2024-01-01,1424.2,7.261365531548025,0.013359449441325388
2024-02-01,1452.4401190345304,7.281000261738229,0.01963473019020423
2024-03-01,1500.0,7.313220387090301,0.032220125352072415
2024-04-01,1542.1962741110167,7.340962831438878,0.027742444348576534
2024-05-01,1584.4530958286146,7.367994576817549,0.027031745378670813
2024-06-01,1650.0,7.408530566894626,0.04053599007707742
2024-07-01,1744.48693994714,7.464215774182721,0.055685207288094674
2024-08-01,1843.0383201885352,7.519170749742617,0.05495497555989637
2024-09-01,1900.0,7.549609165154532,0.030438415411914832
2024-10-01,1909.2810849822688,7.554482054888944,0.004872889734412134
2024-11-01,2012.51,7.607137978224473,0.0526559233355286
2024-12-01,2264.2,7.724976774644009,0.11783879641953643
2025-01-01,2400.0,7.783224016336037,0.058247241692027885
2025-02-01,2482.6707996813,7.817090195035514,0.03386617869947717
2025-03-01,2600.0,7.8632667240095735,0.04617652897405922
2025-04-01,2788.13,7.9331263992008045,0.06985967519123104
2025-05-01,2865.3170299439435,7.960434279202794,0.027307880001989027
2025-06-01,2880.0,7.965545573129992,0.005111293927198446
2025-07-01,2924.0,7.980707820869669,0.015162247739676893
2025-08-01,3025.0,8.014666370464942,0.033958549595273446
2025-09-01,3133.0,8.049746290952191,0.03507992048724873
2025-10-01,3246.0,8.085178748074537,0.03543245712234544
2025-11-01,3854.0,8.256866848974312,0.17168810089977526
2025-12-01,4084.0,8.314832179284556,0.05796533031024431
2026-01-01,4117.0,8.322880021769905,0.008047842485348511
2026-02-01,4461.0,8.403128235128264,0.08024821335835952
2026-03-01,4445.0,8.399535147948004,-0.0035930871802598574
2026-04-01,4265.0,8.35819745992578,-0.041337688022224484
2026-05-01,4218.0,8.34711636103872,-0.011081098887059326
2026-06-01,4165.0,8.334471554600944,-0.012644806437776879
2026-07-01,4318.0,8.370547611074752,0.03607605647380829
